Period AUD CNY BRL GBP USD
2002-08-08 1.8113 8.0179 2.7995 0.6335 0.9687
2002-08-07 1.8206 8.027 3.0112 0.6311 0.9698
2002-08-06 1.8391 8.0196 3.0669 0.6279 0.9689
2002-08-05 1.8327 8.1413 2.9562 0.6297 0.9836
2002-08-02 1.8277 8.1719 3.0606 0.6295 0.9873
2002-08-01 1.8121 8.0784 3.3752 0.6274 0.976
2002-07-31 1.7885 8.0974 3.2724 0.6261 0.9783
2002-07-30 1.8055 8.1404 3.2008 0.6294 0.9835
2002-07-29 1.8213 8.1288 2.9613 0.6285 0.9821
2002-07-26 1.8548 8.2836 2.9964 0.6337 1.0008
2002-07-25 1.8495 8.2886 2.9479 0.636 1.0014
2002-07-24 1.8494 8.2066 2.8955 0.6331 0.9915
2002-07-23 1.823 8.2025 2.8764 0.6329 0.991
2002-07-22 1.8243 8.3482 2.8896 0.6411 1.0086
2002-07-19 1.8271 8.3978 2.9007 0.643 1.0146
2002-07-18 1.8225 8.325 2.9158 0.6428 1.0058
2002-07-17 1.8143 8.33 2.8894 0.6432 1.0064
2002-07-16 1.8054 8.3821 2.8872 0.6438 1.0127
2002-07-15 1.7839 8.2969 2.8027 0.6413 1.0024
2002-07-12 1.7647 8.1719 2.7644 0.6382 0.9873
2002-07-11 1.766 8.1413 2.7958 0.6379 0.9836
2002-07-10 1.7405 8.1926 2.816 0.6396 0.9898
2002-07-09 1.7536 8.2191 2.8449 0.6425 0.993
2002-07-08 1.7445 8.1346 2.8309 0.6422 0.9828
2002-07-05 1.745 8.0494 2.7862 0.6412 0.9725
2002-07-04 1.7608 8.1032 2.8009 0.6414 0.979
2002-07-03 1.7526 8.0949 2.8319 0.6421 0.978
2002-07-02 1.7563 8.1429 2.8486 0.6432 0.9838
2002-07-01 1.7667 8.205 2.7945 0.6469 0.9913
2002-06-28 1.7702 8.2563 2.8159 0.6498 0.9975
2002-06-27 1.743 8.1313 2.8104 0.646 0.9824
2002-06-26 1.727 8.2083 2.8006 0.6491 0.9917
2002-06-25 1.7026 8.0386 2.699 0.6464 0.9712
2002-06-24 1.6952 8.0957 2.7703 0.6501 0.9781
2002-06-21 1.6831 7.9757 2.701 0.6444 0.9636
2002-06-20 1.686 7.9393 2.5959 0.6422 0.9592
2002-06-19 1.6891 7.9136 2.5996 0.6408 0.9561
2002-06-18 1.6836 7.8499 2.5223 0.6393 0.9484
2002-06-17 1.6899 7.8019 2.5596 0.6386 0.9426
2002-06-14 1.672 7.8449 2.6074 0.642 0.9478
2002-06-13 1.6568 7.7945 2.5755 0.6404 0.9417
2002-06-12 1.6594 7.8234 2.5732 0.6431 0.9452
2002-06-11 1.6623 7.7945 2.4815 0.643 0.9417
2002-06-10 1.6583 7.8292 2.4934 0.6473 0.9459
2002-06-07 1.6482 7.8234 2.5152 0.6465 0.9452
2002-06-06 1.6401 7.7688 2.4441 0.6438 0.9386
2002-06-05 1.636 7.7564 2.4416 0.643 0.9371
2002-06-04 1.64 7.8093 2.4055 0.645 0.9435
2002-06-03 1.6424 7.7084 2.3478 0.6402 0.9313
2002-05-31 1.6514 7.7696 2.358 0.6405 0.9387
2002-05-30 1.66 7.7597 2.355 0.6395 0.9375
2002-05-29 1.6494 7.7142 2.3486 0.6373 0.932
2002-05-28 1.6503 7.6604 2.335 0.6344 0.9255
2002-05-27 1.6516 7.6066 2.315 0.6318 0.919
2002-05-24 1.6578 7.6049 2.3227 0.6327 0.9188
2002-05-23 1.6598 7.6256 2.3266 0.6323 0.9213
2002-05-22 1.6598 7.6645 2.2983 0.634 0.926
2002-05-21 1.6591 7.6256 2.2859 0.6321 0.9213
2002-05-20 1.6684 7.6165 2.2715 0.6302 0.9202
2002-05-17 1.6605 7.5751 2.2569 0.6279 0.9152
2002-05-16 1.661 7.5519 2.2924 0.6253 0.9124
2002-05-15 1.6533 7.4741 2.2656 0.6228 0.903
2002-05-14 1.6596 7.5006 2.2821 0.624 0.9062
2002-05-13 1.6686 7.547 2.2467 0.6244 0.9118
2002-05-10 1.677 7.547 2.2549 0.6239 0.9118
2002-05-09 1.6753 7.4998 2.2073 0.6221 0.9061
2002-05-08 1.678 7.5221 2.2102 0.6227 0.9088
2002-05-07 1.6867 7.5528 2.2073 0.623 0.9125
2002-05-06 1.6982 7.5685 2.2 0.623 0.9144
2002-05-03 1.6876 7.518 2.1781 0.6192 0.9083
2002-05-02 1.6824 7.4758 2.1325 0.6179 0.9032
2002-04-30 1.6772 7.4559 2.1281 0.6188 0.9008
2002-04-29 1.6689 7.4808 2.1436 0.6186 0.9038
2002-04-26 1.6507 7.4253 2.1131 0.6177 0.8971
2002-04-25 1.6471 7.4236 2.1144 0.6178 0.8969
2002-04-24 1.6475 7.3599 2.1007 0.615 0.8892
2002-04-23 1.6492 7.3434 2.0778 0.6132 0.8872
2002-04-22 1.6464 7.3516 2.0717 0.6138 0.8882
2002-04-19 1.6464 7.3549 2.066 0.6144 0.8886
2002-04-18 1.6528 7.3624 2.0666 0.6154 0.8895
2002-04-17 1.6524 7.35 2.0575 0.6148 0.888
2002-04-16 1.6582 7.2862 2.0458 0.6126 0.8803
2002-04-15 1.6525 7.2854 2.0262 0.6124 0.8802
2002-04-12 1.6455 7.2862 2.0176 0.6125 0.8803
2002-04-11 1.6451 7.2788 1.9934 0.6127 0.8794
2002-04-10 1.6576 7.2821 2.009 0.6123 0.8798
2002-04-09 1.655 7.2531 2.0094 0.6123 0.8763
2002-04-08 1.6626 7.2656 2.001 0.6118 0.8778
2002-04-05 1.6531 7.2722 2.0188 0.6125 0.8786
2002-04-04 1.6567 7.2987 2.0396 0.6139 0.8818
2002-04-03 1.6572 7.2862 2.0234 0.6121 0.8803
2002-04-02 1.6464 7.2722 2.0243 0.6109 0.8786
2002-03-28 1.6382 7.2209 2.0288 0.613 0.8724
2002-03-27 1.6569 7.2391 2.0522 0.6139 0.8746
2002-03-26 1.6529 7.2316 2.0597 0.6138 0.8737
2002-03-25 1.6477 7.2498 2.0733 0.6135 0.8759
2002-03-22 1.6536 7.2796 2.0602 0.6169 0.8795
2002-03-21 1.6619 7.2978 2.0702 0.618 0.8817
2002-03-20 1.6638 7.2953 2.0554 0.6196 0.8814
2002-03-19 1.6837 7.3078 2.0682 0.6181 0.8829
2002-03-18 1.6793 7.2771 2.056 0.6174 0.8792
2002-03-15 1.6879 7.3276 2.0915 0.6213 0.8853
2002-03-14 1.688 7.2862 2.0577 0.6209 0.8803
2002-03-13 1.681 7.2291 2.0376 0.6192 0.8734
2002-03-12 1.681 7.2283 2.0557 0.6177 0.8733
2002-03-11 1.6785 7.2349 2.0454 0.6153 0.8741
2002-03-08 1.6785 7.2813 2.0893 0.6162 0.8797
2002-03-07 1.673 7.254 2.0753 0.6165 0.8764
2002-03-06 1.6743 7.2109 2.0474 0.6125 0.8712
2002-03-05 1.6692 7.1861 2.0151 0.6109 0.8682
2002-03-04 1.662 7.1588 2.0282 0.6097 0.8649
2002-03-01 1.6783 7.1836 2.0526 0.6103 0.8679
2002-02-28 1.6761 7.1604 2.0217 0.61115 0.8651
2002-02-27 1.6832 7.1588 2.0684 0.61 0.8649
2002-02-26 1.6891 7.1861 2.0798 0.6092 0.8682
2002-02-25 1.6995 7.2209 2.102 0.6114 0.8724
2002-02-22 1.6975 7.2399 2.1258 0.6117 0.8747
2002-02-21 1.6883 7.2018 2.1074 0.6105 0.8701
2002-02-20 1.6903 7.2366 2.1259 0.6114 0.8743
2002-02-19 1.683 7.1944 2.1122 0.6101 0.8692
2002-02-18 1.684 7.2134 2.1147 0.6098 0.8715
2002-02-15 1.6833 7.2051 2.1236 0.6095 0.8705
2002-02-14 1.6864 7.1952 2.1107 0.6093 0.8693
2002-02-13 1.719 7.2266 2.1448 0.6102 0.8731
2002-02-12 1.721 7.2449 2.1502 0.6136 0.8753
2002-02-11 1.7141 7.2788 2.1558 0.6176 0.8794
2002-02-08 1.7125 7.2341 2.1557 0.6183 0.874
2002-02-07 1.707 7.1712 2.1214 0.6149 0.8664
2002-02-06 1.7067 7.1712 2.0937 0.6122 0.8664
2002-02-05 1.6993 7.1869 2.0987 0.6115 0.8683
2002-02-04 1.693 7.1546 2.0923 0.6097 0.8644
2002-02-01 1.6933 7.1447 2.0883 0.61 0.8632
2002-01-31 1.6976 7.1488 2.0893 0.6111 0.8637
2002-01-30 1.7074 7.153 2.1056 0.611 0.8642
2002-01-29 1.677 7.1381 2.0879 0.6106 0.8624
2002-01-28 1.6679 7.1 2.0742 0.6096 0.8578
2002-01-25 1.6805 7.1704 2.0839 0.6126 0.8663
2002-01-24 1.6976 7.2564 2.1124 0.6169 0.8767
2002-01-23 1.7013 7.3301 2.1048 0.6203 0.8856
2002-01-22 1.7015 7.3086 2.0876 0.6184 0.883
2002-01-21 1.7072 7.3169 2.0971 0.6156 0.884
2002-01-18 1.7129 7.292 2.0911 0.6141 0.881
2002-01-17 1.7137 7.2995 2.0826 0.6144 0.8819
2002-01-16 1.7136 7.2978 2.1064 0.6135 0.8817
2002-01-15 1.7196 7.3847 2.1236 0.6165 0.8922
2002-01-14 1.7229 7.3889 2.1491 0.6157 0.8927
2002-01-11 1.7119 7.3823 2.1642 0.6179 0.8919
2002-01-10 1.6968 7.374 2.1248 0.6172 0.8909
2002-01-09 1.707 7.3839 2.1178 0.61875 0.8921
2002-01-08 1.711 7.374 2.0834 0.6182 0.8909
2002-01-07 1.718 7.3707 2.0953 0.6194 0.8905
2002-01-04 1.728 7.4112 2.0666 0.6217 0.8954
2002-01-03 1.752 7.4791 2.0729 0.6254 0.9036
2002-01-02 1.7603 7.4808 2.0862 0.6262 0.9038
2001-12-28 1.728 7.2945 2.0465 0.6085 0.8813
2001-12-27 1.7384 7.3028 2.0505 0.609 0.8823
2001-12-24 1.7319 7.2821 2.0565 0.6127 0.8798
2001-12-21 1.7649 7.4021 2.0752 0.6176 0.8943
2001-12-20 1.7677 7.427 2.0791 0.6203 0.8973
2001-12-19 1.7465 7.4352 2.0697 0.6197 0.8983
2001-12-18 1.7452 7.4592 2.112 0.6189 0.9012
2001-12-17 1.7458 7.4899 2.1306 0.6213 0.9049
2001-12-14 1.7398 7.4625 2.1499 0.6217 0.9016
2001-12-13 1.7241 7.4286 2.1423 0.6209 0.8975
2001-12-12 1.7235 7.398 2.0973 0.6207 0.8938
2001-12-11 1.7325 7.3732 2.0863 0.621 0.8908
2001-12-10 1.7209 7.3251 2.1008 0.6198 0.885
2001-12-07 1.7245 7.3756 2.1382 0.6241 0.8911
2001-12-06 1.7176 7.3574 2.1756 0.62555 0.8889
2001-12-05 1.7323 7.3823 2.1611 0.627 0.8919
2001-12-04 1.7227 7.3682 2.1601 0.6259 0.8902
2001-12-03 1.7203 7.3872 2.2111 0.6275 0.8925
2001-11-30 1.7073 7.3649 2.2614 0.6238 0.8898
2001-11-29 1.7125 7.3558 2.2253 0.6236 0.8887
2001-11-28 1.695 7.3094 2.1932 0.6235 0.8831
2001-11-27 1.683 7.2738 2.1618 0.6236 0.8788
2001-11-26 1.7007 7.2987 2.2023 0.622 0.8818
2001-11-23 1.701 7.2796 2.2124 0.6219 0.8795
2001-11-22 1.7006 7.2656 2.2289 0.6211 0.8778
2001-11-21 1.6982 7.2763 2.2351 0.6194 0.8791
2001-11-20 1.6941 7.3036 2.2382 0.6227 0.8824
2001-11-19 1.6868 7.278 2.2145 0.6186 0.8793
2001-11-16 1.6893 7.321 2.2488 0.6175 0.8845
2001-11-15 1.6989 7.3045 2.2455 0.6149 0.8825
2001-11-14 1.6855 7.2862 2.2241 0.6126 0.8803
2001-11-13 1.704 7.3185 2.233 0.6125 0.8842
2001-11-12 1.7166 7.3823 2.2677 0.61355 0.8919
2001-11-09 1.7347 7.3914 2.2691 0.6144 0.893
2001-11-08 1.7434 7.4261 2.2973 0.6128 0.8972
2001-11-07 1.7485 7.4609 2.3603 0.6155 0.9014
2001-11-06 1.747 7.417 2.3263 0.6152 0.8961
2001-11-05 1.7665 7.417 2.3684 0.6162 0.8961
2001-11-02 1.7864 7.4957 2.4207 0.6183 0.9056
2001-11-01 1.7781 7.5296 2.4325 0.6206 0.9097
2001-10-31 1.7942 7.4841 2.4563 0.6213 0.9042
2001-10-30 1.7816 7.5023 2.4663 0.6232 0.9064
2001-10-29 1.7833 7.4534 2.4507 0.621 0.9005
2001-10-26 1.7767 7.3756 2.4345 0.6234 0.8911
2001-10-25 1.7563 7.3574 2.4445 0.624 0.8889
2001-10-24 1.755 7.3806 2.4348 0.6257 0.8917
2001-10-23 1.747 7.3558 2.4088 0.6258 0.8887
2001-10-22 1.7672 7.4236 2.4464 0.627 0.8969
2001-10-19 1.7793 7.4567 2.493 0.6249 0.9009
2001-10-18 1.775 7.4708 2.4749 0.6249 0.9026
2001-10-17 1.7628 7.4675 2.4495 0.6241 0.9022
2001-10-16 1.7641 7.4923 2.4934 0.6262 0.9052
2001-10-15 1.7702 7.5296 2.5335 0.6273 0.9097
2001-10-12 1.809 7.4824 2.514 0.6248 0.904
2001-10-11 1.8133 7.5006 2.5122 0.6252 0.9062
2001-10-10 1.8189 7.5619 2.5407 0.6286 0.9136
2001-10-09 1.8247 7.609 2.5477 0.6257 0.9193
2001-10-08 1.817 7.6264 2.578 0.6251 0.9214
2001-10-05 1.8093 7.5933 2.5089 0.6204 0.9174
2001-10-04 1.8306 7.5461 2.4926 0.6192 0.9117
2001-10-03 1.8463 7.6223 2.4907 0.6245 0.9209
2001-10-02 1.8622 7.6057 2.459 0.6208 0.9189
2001-10-01 1.8536 7.5528 2.4375 0.6174 0.9125
2001-09-28 1.842 7.5577 2.44 0.622 0.9131
2001-09-27 1.895 7.619 2.5203 0.6244 0.9205
2001-09-26 1.8575 7.6306 2.5085 0.6255 0.9219
2001-09-25 1.861 7.595 2.4628 0.6275 0.9176
2001-09-24 1.8626 7.585 2.5952 0.6266 0.9164
2001-09-21 1.9 7.6148 2.5843 0.6301 0.92
2001-09-20 1.8748 7.6637 2.5083 0.632 0.9259
2001-09-19 1.8837 7.6628 2.4943 0.6323 0.9258
2001-09-18 1.8652 7.6612 2.4679 0.6304 0.9256
2001-09-17 1.848 7.672 2.4922 0.6304 0.9269
2001-09-14 1.7844 7.6306 2.4873 0.6247 0.9219
2001-09-13 1.7607 7.499 2.4353 0.6169 0.906
2001-09-12 1.7568 7.4923 2.4134 0.6176 0.9052
2001-09-11 1.7453 7.4195 2.3266 0.6156 0.8964
2001-09-10 1.7634 7.4882 2.3348 0.6172 0.9047
2001-09-07 1.7232 7.4096 2.3115 0.6161 0.8952
2001-09-06 1.7002 7.3293 2.2819 0.6109 0.8855
2001-09-05 1.708 7.3591 2.2805 0.6148 0.8891
2001-09-04 1.717 7.4245 2.3013 0.6197 0.897
2001-09-03 1.7225 7.5089 2.3266 0.6235 0.9072
2001-08-31 1.7305 7.5801 2.3179 0.6285 0.9158
2001-08-30 1.7139 7.5279 2.3142 0.6257 0.9095
2001-08-29 1.7202 7.5503 2.3332 0.6269 0.9122
2001-08-28 1.7162 7.4841 2.3125 0.6281 0.9042
2001-08-27 1.7231 7.5238 2.3143 0.6307 0.909
2001-08-24 1.718 7.5387 2.303 0.6317 0.9108
2001-08-23 1.7118 7.542 2.298 0.6306 0.9112
2001-08-22 1.7114 7.6281 2.3501 0.6326 0.9216
2001-08-21 1.711 7.5552 2.298 0.6304 0.9128
2001-08-20 1.7145 7.5726 2.3042 0.633 0.9149
2001-08-17 1.712 7.5635 2.2863 0.6327 0.9138
2001-08-16 1.7358 7.5685 2.2755 0.6328 0.9144
2001-08-15 1.7291 7.5437 2.2942 0.6344 0.9114
2001-08-14 1.738 7.4228 2.2532 0.6312 0.8968
2001-08-13 1.7329 7.4419 2.214 0.6312 0.8991
2001-08-10 1.7332 7.3963 2.2141 0.6269 0.8936
2001-08-09 1.7135 7.3276 2.1871 0.6234 0.8853
2001-08-08 1.701 7.2531 2.1522 0.6187 0.8763
2001-08-07 1.702 7.2573 2.153 0.6195 0.8768
2001-08-06 1.7055 7.2879 2.2048 0.619 0.8805
2001-08-03 1.702 7.2887 2.1933 0.6164 0.8806
2001-08-02 1.6951 7.2738 2.1979 0.6145 0.8788
2001-08-01 1.7188 7.2978 2.1814 0.6156 0.8817
2001-07-31 1.7282 7.2465 2.1244 0.6143 0.8755
2001-07-30 1.7314 7.2432 2.1479 0.6136 0.8751
2001-07-27 1.7323 7.2573 2.1731 0.6141 0.8768
2001-07-26 1.724 7.254 2.1648 0.6146 0.8764
2001-07-25 1.7363 7.278 2.178 0.6157 0.8793
2001-07-24 1.7152 7.2076 2.1021 0.6139 0.8708
2001-07-23 1.7103 7.1811 2.1239 0.6097 0.8676
2001-07-20 1.7111 7.2639 2.1984 0.6118 0.8776
2001-07-19 1.6931 7.22 2.1999 0.615 0.8723
2001-07-18 1.6894 7.1431 2.1131 0.6127 0.863
2001-07-17 1.6811 7.0487 2.1954 0.6088 0.8516
2001-07-16 1.683 7.1041 2.2118 0.6126 0.8583
2001-07-13 1.6821 7.0677 2.1796 0.6091 0.8539
2001-07-12 1.6927 7.0669 2.1921 0.6071 0.8538
2001-07-11 1.6842 7.1273 2.1786 0.6078 0.8611
2001-07-10 1.674 7.0727 2.0914 0.6052 0.8545
2001-07-09 1.6724 7.0015 2.0746 0.6014 0.8459
2001-07-06 1.6578 6.9394 2.0721 0.5996 0.8384
2001-07-05 1.6268 6.9709 2.036 0.599 0.8422
2001-07-04 1.6282 6.9965 1.9869 0.6026 0.8453
2001-07-03 1.6423 7.033 1.979 0.6019 0.8497
2001-07-02 1.6612 6.9982 1.9573 0.598 0.8455
2001-06-29 1.6735 7.0189 1.9618 0.6031 0.848
2001-06-28 1.6635 7.0446 1.9456 0.6035 0.8511
2001-06-27 1.6587 7.1364 2.0115 0.6091 0.8622
2001-06-26 1.6621 7.1273 1.981 0.609 0.8611
2001-06-25 1.663 7.124 1.9762 0.6082 0.8607
2001-06-22 1.651 7.0586 2.0199 0.6037 0.8528
2001-06-21 1.654 7.0785 2.1004 0.6064 0.8552
2001-06-20 1.644 7.0462 2.1108 0.611 0.8513
2001-06-19 1.638 7.0876 2.1104 0.6132 0.8563
2001-06-18 1.6444 7.1025 2.0693 0.6124 0.8581
2001-06-15 1.6426 7.1695 2.0992 0.615 0.8662
2001-06-14 1.6212 7.0288 2.058 0.6114 0.8492
2001-06-13 1.6221 7.0702 2.0578 0.6203 0.8542
2001-06-12 1.6137 7.0139 2.017 0.6152 0.8474
2001-06-11 1.6157 7.0305 2.008 0.6136 0.8494
2001-06-08 1.6187 7.009 2.0022 0.6128 0.8468
2001-06-07 1.6375 7.0073 2.0204 0.6124 0.8466
2001-06-06 1.6589 7.071 2.0311 0.6087 0.8543
2001-06-05 1.6675 7.0065 2.0185 0.5998 0.8465
2001-06-04 1.6695 7.0462 2.024 0.6004 0.8513
2001-06-01 1.666 7.0172 2.0106 0.5978 0.8478
2001-05-31 1.6727 7.0189 1.9854 0.5973 0.848
2001-05-30 1.6673 7.0835 2.0068 0.6024 0.8558
2001-05-29 1.6608 7.0785 1.9997 0.6032 0.8552
2001-05-28 1.6505 7.105 1.9885 0.6048 0.8584
2001-05-25 1.6485 7.1108 2.021 0.6045 0.8591
2001-05-24 1.6713 7.1215 2.0181 0.6077 0.8604
2001-05-23 1.6575 7.1058 1.9983 0.6037 0.8585
2001-05-22 1.6593 7.1886 2.0096 0.6069 0.8685
2001-05-21 1.6575 7.2457 2.02 0.609 0.8754
2001-05-18 1.6687 7.2647 2.0165 0.6137 0.8777
2001-05-17 1.6688 7.2962 2.0349 0.6165 0.8815
2001-05-16 1.6922 7.3119 2.0631 0.6193 0.8834
2001-05-15 1.6962 7.2573 2.0314 0.6185 0.8768
2001-05-14 1.6907 7.2382 1.9983 0.6172 0.8745
2001-05-11 1.6742 7.2614 1.9796 0.6181 0.8773
2001-05-10 1.6923 7.3251 2.0028 0.6223 0.885
2001-05-09 1.6948 7.3061 1.9777 0.6213 0.8827
2001-05-08 1.7051 7.3384 1.9625 0.6185 0.8866
2001-05-07 1.72 7.3823 1.9711 0.62 0.8919
2001-05-04 1.7157 7.3988 1.9742 0.6226 0.8939
2001-05-03 1.7078 7.369 1.9889 0.6222 0.8903
2001-05-02 1.7158 7.3723 1.9609 0.6225 0.8907
2001-04-30 1.7476 7.3467 1.9549 0.6195 0.8876
2001-04-27 1.7631 7.4683 2.0266 0.6254 0.9023
2001-04-26 1.7747 7.4601 2.0622 0.6246 0.9013
2001-04-25 1.775 7.4054 2.0404 0.6227 0.8947
2001-04-24 1.7823 7.427 2.0239 0.6236 0.8973
2001-04-23 1.7794 7.451 2.0119 0.6246 0.9002
2001-04-20 1.7437 7.4402 1.9659 0.6235 0.8989
2001-04-19 1.7422 7.3061 1.9212 0.6172 0.8827
2001-04-18 1.7676 7.2656 1.929 0.6156 0.8778
2001-04-17 1.7404 7.2763 1.9283 0.6131 0.8791
2001-04-12 1.7425 7.3243 1.9054 0.6173 0.8849
2001-04-11 1.7635 7.3169 1.8891 0.6179 0.884
2001-04-10 1.8063 7.4038 1.9299 0.6199 0.8945
2001-04-09 1.8248 7.4642 1.951 0.6243 0.9018
2001-04-06 1.8189 7.3996 1.9243 0.6265 0.894
2001-04-05 1.836 7.4659 1.9605 0.6282 0.902
2001-04-04 1.8549 7.4758 1.9694 0.6289 0.9032
2001-04-03 1.8304 7.321 1.9154 0.6212 0.8845
2001-04-02 1.8165 7.2606 1.8882 0.618 0.8772
2001-03-30 1.8158 7.3102 1.9011 0.6192 0.8832
2001-03-29 1.7941 7.3169 1.8781 0.6148 0.884
2001-03-28 1.7919 7.3334 1.8779 0.6194 0.886
2001-03-27 1.7995 7.4096 1.9068 0.624 0.8952
2001-03-26 1.8075 7.3955 1.9402 0.6231 0.8935
2001-03-23 1.8117 7.3847 1.9272 0.6258 0.8922
2001-03-22 1.8126 7.3574 1.8978 0.6257 0.8889
2001-03-21 1.8057 7.441 1.8901 0.6293 0.899
2001-03-20 1.8097 7.4659 1.91 0.6313 0.902
2001-03-19 1.796 7.446 1.9175 0.6292 0.8996
2001-03-16 1.8112 7.4054 1.9028 0.6251 0.8947
2001-03-15 1.8353 7.5023 1.8858 0.6285 0.9064
2001-03-14 1.8386 7.5999 1.9048 0.6304 0.9182
2001-03-13 1.8293 7.6165 1.9011 0.6341 0.9202
2001-03-12 1.8253 7.6744 1.9035 0.6336 0.9272
2001-03-09 1.8268 7.7448 1.9321 0.6374 0.9357
2001-03-08 1.8321 7.7075 1.8951 0.6344 0.9312
2001-03-07 1.8137 7.7034 1.8935 0.6358 0.9307
2001-03-06 1.7903 7.6802 1.8725 0.6323 0.9279
2001-03-05 1.7812 7.7017 1.8819 0.633 0.9305
2001-03-02 1.7745 7.7498 1.9115 0.6356 0.9363
2001-03-01 1.7554 7.672 1.8941 0.6392 0.9269
2001-02-28 1.7557 7.6546 1.8824 0.6387 0.9248
2001-02-27 1.7428 7.5842 1.866 0.6349 0.9163
2001-02-26 1.7338 7.5362 1.8488 0.6283 0.9105
2001-02-23 1.736 7.5023 1.8531 0.6265 0.9064
2001-02-22 1.7341 7.4957 1.8429 0.627 0.9056
2001-02-21 1.7362 7.5701 1.8466 0.6335 0.9146
2001-02-20 1.7316 7.5072 1.8181 0.6314 0.907
2001-02-19 1.7405 7.6256 1.8468 0.6344 0.9213
2001-02-16 1.7263 7.5428 1.8149 0.6284 0.9113
2001-02-15 1.7332 7.5238 1.7994 0.6279 0.909
2001-02-14 1.7326 7.5966 1.8278 0.6306 0.9178
2001-02-13 1.7252 7.6769 1.836 0.6376 0.9275
2001-02-12 1.7285 7.6877 1.8409 0.6398 0.9288
2001-02-09 1.717 7.6372 1.8385 0.6382 0.9227
2001-02-08 1.698 7.6314 1.8403 0.6355 0.922
2001-02-07 1.703 7.7183 1.8692 0.6384 0.9325
2001-02-06 1.7005 7.7158 1.863 0.6366 0.9322
2001-02-05 1.7057 7.8011 1.8751 0.6387 0.9425
2001-02-02 1.6959 7.7862 1.8746 0.6364 0.9407
2001-02-01 1.6962 7.7853 1.8607 0.6371 0.9406
2001-01-31 1.7034 7.6918 1.8321 0.6367 0.9293
2001-01-30 1.6882 7.6124 1.8173 0.6298 0.9197
2001-01-29 1.6925 7.609 1.817 0.6304 0.9193
2001-01-26 1.7043 7.638 1.8244 0.6315 0.9228
2001-01-25 1.6817 7.5701 1.8031 0.6304 0.9146
2001-01-24 1.6889 7.6926 1.8258 0.6341 0.9294
2001-01-23 1.6945 7.7862 1.8428 0.6388 0.9407
2001-01-22 1.6816 7.6893 1.819 0.639 0.929
2001-01-19 1.6817 7.7804 1.838 0.638 0.94
2001-01-18 1.693 7.7837 1.8371 0.6385 0.9404
2001-01-17 1.6875 7.7771 1.8322 0.6366 0.9396
2001-01-16 1.6928 7.7903 1.8368 0.6407 0.9412
2001-01-15 1.7048 7.8036 1.8352 0.6388 0.9428
2001-01-12 1.7003 7.9004 1.8656 0.6408 0.9545
2001-01-11 1.705 7.8822 1.856 0.635 0.9523
2001-01-10 1.6847 7.7903 1.8297 0.6308 0.9412
2001-01-09 1.6767 7.7812 1.8312 0.6314 0.9401
2001-01-08 1.6745 7.8607 1.8548 0.6328 0.9497
2001-01-05 1.6734 7.9004 1.8589 0.6349 0.9545
2001-01-04 1.6755 7.8284 1.8306 0.6326 0.9458
2001-01-03 1.6915 7.888 1.8545 0.6325 0.953
2001-01-02 1.6845 7.7994 1.8276 0.6315 0.9423
2000-12-29 1.677 7.7017 1.8149 0.6241 0.9305
2000-12-28 1.675 7.6852 1.8175 0.6238 0.9285
2000-12-27 1.6741 7.7059 1.8252 0.6254 0.931
2000-12-22 1.6609 7.6479 1.805 0.6242 0.924
2000-12-21 1.658 7.5701 1.7958 0.618 0.9146
2000-12-20 1.651 7.4981 1.7724 0.6173 0.9059
2000-12-19 1.647 7.369 1.7432 0.6072 0.8903
2000-12-18 1.6509 7.4212 1.7515 0.6074 0.8966
2000-12-15 1.6459 7.4361 1.7672 0.6088 0.8984
2000-12-14 1.6306 7.316 1.737 0.603 0.8839
2000-12-13 1.6192 7.2407 1.7212 0.604 0.8748
2000-12-12 1.62 7.2689 1.7279 0.6064 0.8782
2000-12-11 1.6249 7.2871 1.7291 0.6049 0.8804
2000-12-08 1.6285 7.3624 1.7492 0.6128 0.8895
2000-12-07 1.6282 7.4021 1.7667 0.6192 0.8943
2000-12-06 1.6182 7.3069 1.7303 0.6152 0.8828
2000-12-05 1.6288 7.292 1.7338 0.6101 0.881
2000-12-04 1.634 7.3732 1.7696 0.6137 0.8908
2000-12-01 1.6302 7.23 1.7295 0.6095 0.8735
2000-11-30 1.6551 7.1877 1.7042 0.6128 0.8684
2000-11-29 1.6488 7.1596 1.6958 0.6069 0.865
2000-11-28 1.6226 7.0859 1.6951 0.6019 0.8561
2000-11-27 1.616 6.9576 1.6424 0.5966 0.8406
2000-11-24 1.6128 6.9825 1.6474 0.5994 0.8436
2000-11-23 1.6221 6.975 1.634 0.6 0.8427
2000-11-22 1.6236 6.9767 1.6308 0.5959 0.8429
2000-11-21 1.6587 7.0139 1.6086 0.5968 0.8474
2000-11-20 1.6535 7.0255 1.6479 0.5955 0.8488
2000-11-17 1.6402 7.0644 1.6724 0.5999 0.8535
2000-11-16 1.6478 7.0926 1.6694 0.6018 0.8569
2000-11-15 1.6516 7.1149 1.6779 0.6031 0.8596
2000-11-14 1.6497 7.1041 1.6702 0.5995 0.8583
2000-11-13 1.6576 7.1348 1.6878 0.6016 0.862
2000-11-10 1.6492 7.1786 1.6982 0.6059 0.8673
2000-11-09 1.6256 7.0611 1.6768 0.6017 0.8531
2000-11-08 1.6195 7.0843 1.6664 0.6006 0.8559
2000-11-07 1.63 7.1075 1.6792 0.601 0.8587
